model_label,stage,mechanism,scope,response_type,bank_size,signed_count_gap,metric,primary_endpoint,seed_clusters,effect,ci95_low,ci95_high,sign_flip_p,sign_flip_method,sign_flip_assignments,holm_family,holm_family_size,holm_p_cross_model,holm_significant_0_05,source_statistics,source_sha256
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,,-1.0,full_adoption_specificity,True,9,1.0,1.0,1.0,0.00390625,exact_enumeration,512,answer_hidden_state_patch::answer_state_transport::signed_gap::::full_adoption_specificity,12,0.046875,True,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,,-2.0,full_adoption_specificity,True,3,0.6666666666666666,0.0,1.0,0.5,exact_enumeration,8,answer_hidden_state_patch::answer_state_transport::signed_gap::::full_adoption_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,,-3.0,full_adoption_specificity,True,1,1.0,1.0,1.0,1.0,exact_enumeration,2,answer_hidden_state_patch::answer_state_transport::signed_gap::::full_adoption_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,,1.0,full_adoption_specificity,True,9,1.0,1.0,1.0,0.00390625,exact_enumeration,512,answer_hidden_state_patch::answer_state_transport::signed_gap::::full_adoption_specificity,12,0.046875,True,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,,2.0,full_adoption_specificity,True,3,0.6666666666666666,0.0,1.0,0.5,exact_enumeration,8,answer_hidden_state_patch::answer_state_transport::signed_gap::::full_adoption_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,,3.0,full_adoption_specificity,True,1,1.0,1.0,1.0,1.0,exact_enumeration,2,answer_hidden_state_patch::answer_state_transport::signed_gap::::full_adoption_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,,-1.0,full_adoption_specificity,True,4,1.0,1.0,1.0,0.125,exact_enumeration,16,answer_hidden_state_patch::answer_state_transport::signed_gap::::full_adoption_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,,-2.0,full_adoption_specificity,True,3,0.6666666666666666,0.0,1.0,0.5,exact_enumeration,8,answer_hidden_state_patch::answer_state_transport::signed_gap::::full_adoption_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,,-3.0,full_adoption_specificity,True,1,1.0,1.0,1.0,1.0,exact_enumeration,2,answer_hidden_state_patch::answer_state_transport::signed_gap::::full_adoption_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,,1.0,full_adoption_specificity,True,4,1.0,1.0,1.0,0.125,exact_enumeration,16,answer_hidden_state_patch::answer_state_transport::signed_gap::::full_adoption_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,,2.0,full_adoption_specificity,True,3,1.0,1.0,1.0,0.25,exact_enumeration,8,answer_hidden_state_patch::answer_state_transport::signed_gap::::full_adoption_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,,3.0,full_adoption_specificity,True,1,1.0,1.0,1.0,1.0,exact_enumeration,2,answer_hidden_state_patch::answer_state_transport::signed_gap::::full_adoption_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,,-1.0,full_donor_adoption,True,9,1.0,1.0,1.0,0.00390625,exact_enumeration,512,answer_hidden_state_patch::answer_state_transport::signed_gap::::full_donor_adoption,12,0.046875,True,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,,-2.0,full_donor_adoption,True,3,0.6666666666666666,0.0,1.0,0.5,exact_enumeration,8,answer_hidden_state_patch::answer_state_transport::signed_gap::::full_donor_adoption,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,,-3.0,full_donor_adoption,True,1,1.0,1.0,1.0,1.0,exact_enumeration,2,answer_hidden_state_patch::answer_state_transport::signed_gap::::full_donor_adoption,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,,1.0,full_donor_adoption,True,9,1.0,1.0,1.0,0.00390625,exact_enumeration,512,answer_hidden_state_patch::answer_state_transport::signed_gap::::full_donor_adoption,12,0.046875,True,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,,2.0,full_donor_adoption,True,3,0.6666666666666666,0.0,1.0,0.5,exact_enumeration,8,answer_hidden_state_patch::answer_state_transport::signed_gap::::full_donor_adoption,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,,3.0,full_donor_adoption,True,1,1.0,1.0,1.0,1.0,exact_enumeration,2,answer_hidden_state_patch::answer_state_transport::signed_gap::::full_donor_adoption,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,,-1.0,full_donor_adoption,True,4,1.0,1.0,1.0,0.125,exact_enumeration,16,answer_hidden_state_patch::answer_state_transport::signed_gap::::full_donor_adoption,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,,-2.0,full_donor_adoption,True,3,0.6666666666666666,0.0,1.0,0.5,exact_enumeration,8,answer_hidden_state_patch::answer_state_transport::signed_gap::::full_donor_adoption,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,,-3.0,full_donor_adoption,True,1,1.0,1.0,1.0,1.0,exact_enumeration,2,answer_hidden_state_patch::answer_state_transport::signed_gap::::full_donor_adoption,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,,1.0,full_donor_adoption,True,4,1.0,1.0,1.0,0.125,exact_enumeration,16,answer_hidden_state_patch::answer_state_transport::signed_gap::::full_donor_adoption,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,,2.0,full_donor_adoption,True,3,1.0,1.0,1.0,0.25,exact_enumeration,8,answer_hidden_state_patch::answer_state_transport::signed_gap::::full_donor_adoption,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,,3.0,full_donor_adoption,True,1,1.0,1.0,1.0,1.0,exact_enumeration,2,answer_hidden_state_patch::answer_state_transport::signed_gap::::full_donor_adoption,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,,-1.0,full_specificity,True,9,1.0,1.0,1.0,0.00390625,exact_enumeration,512,answer_hidden_state_patch::answer_state_transport::signed_gap::::full_specificity,12,0.046875,True,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,,-2.0,full_specificity,True,3,-12.166666666666666,-38.5,1.0,1.0,exact_enumeration,8,answer_hidden_state_patch::answer_state_transport::signed_gap::::full_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,,-3.0,full_specificity,True,1,1.0,1.0,1.0,1.0,exact_enumeration,2,answer_hidden_state_patch::answer_state_transport::signed_gap::::full_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,,1.0,full_specificity,True,9,1.0,1.0,1.0,0.00390625,exact_enumeration,512,answer_hidden_state_patch::answer_state_transport::signed_gap::::full_specificity,12,0.046875,True,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,,2.0,full_specificity,True,3,-0.5,-3.5,1.0,1.0,exact_enumeration,8,answer_hidden_state_patch::answer_state_transport::signed_gap::::full_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,,3.0,full_specificity,True,1,1.0,1.0,1.0,1.0,exact_enumeration,2,answer_hidden_state_patch::answer_state_transport::signed_gap::::full_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,,-1.0,full_specificity,True,4,1.0,1.0,1.0,0.125,exact_enumeration,16,answer_hidden_state_patch::answer_state_transport::signed_gap::::full_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,,-2.0,full_specificity,True,3,-0.8333333333333334,-4.5,1.0,1.0,exact_enumeration,8,answer_hidden_state_patch::answer_state_transport::signed_gap::::full_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,,-3.0,full_specificity,True,1,1.0,1.0,1.0,1.0,exact_enumeration,2,answer_hidden_state_patch::answer_state_transport::signed_gap::::full_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,,1.0,full_specificity,True,4,1.0,1.0,1.0,0.125,exact_enumeration,16,answer_hidden_state_patch::answer_state_transport::signed_gap::::full_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,,2.0,full_specificity,True,3,1.0,1.0,1.0,0.25,exact_enumeration,8,answer_hidden_state_patch::answer_state_transport::signed_gap::::full_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Qwen3-8B,answer_hidden_state_patch,answer_state_transport,signed_gap,,,3.0,full_specificity,True,1,1.0,1.0,1.0,1.0,exact_enumeration,2,answer_hidden_state_patch::answer_state_transport::signed_gap::::full_specificity,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,,-1.0,full_transport,True,9,1.0,1.0,1.0,0.00390625,exact_enumeration,512,answer_hidden_state_patch::answer_state_transport::signed_gap::::full_transport,12,0.046875,True,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,,-2.0,full_transport,True,3,-12.166666666666666,-38.5,1.0,1.0,exact_enumeration,8,answer_hidden_state_patch::answer_state_transport::signed_gap::::full_transport,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,,-3.0,full_transport,True,1,1.0,1.0,1.0,1.0,exact_enumeration,2,answer_hidden_state_patch::answer_state_transport::signed_gap::::full_transport,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,,1.0,full_transport,True,9,1.0,1.0,1.0,0.00390625,exact_enumeration,512,answer_hidden_state_patch::answer_state_transport::signed_gap::::full_transport,12,0.046875,True,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,,2.0,full_transport,True,3,-0.5,-3.5,1.0,1.0,exact_enumeration,8,answer_hidden_state_patch::answer_state_transport::signed_gap::::full_transport,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
Gemma4-E4B,answer_hidden_state_patch,answer_state_transport,signed_gap,,,3.0,full_transport,True,1,1.0,1.0,1.0,1.0,exact_enumeration,2,answer_hidden_state_patch::answer_state_transport::signed_gap::::full_transport,12,1.0,False,/lambda/nfs/CoT-Native-thinking-v5/runs/v5_native_thinking_representation/native_causal_chain_v2_report/combined_statistics_cross_model_holm.csv,40572341ff6235bb5ee18cb7bf3f91ffc9e46723eca398787785d97c39003120
