request_id,stimulus_id,seed,model_label,model_id,target_passage_tokens,model_passage_tokens,model_input_tokens,num_needles,density_per_1k,prompt_mode,thinking_enabled,query_order,exact_correct,parse_success,format_failure,truncated,parse_status,finish_reason,gold_count,predicted_count,absolute_error,normalized_absolute_error,signed_error,output_tokens,error_category,missing_pairs_n,hallucinated_pairs_n,duplicate_listed_pairs_n,listed_records_n,listed_total_matches_length,pair_precision,pair_recall,pair_f1,source_file,source_line,T,N,log_length,log_needles,density_per_1k_recomputed,log_density,log_burden,needle_linear,needle_hinge,log_interaction,log_length_sq,log_needles_sq,t_is_2000,t_is_10000,t2000_log_needles,t10000_log_needles,cell_id
Qwen3-8B/enumeration/query_last/T5000_N2_seed1234,T5000_N2_seed1234,1234,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5109,2,0.4,enumeration,0,query_last,1,1,0,0,ok,stop,2,2.0,0.0,0.0,0.0,21,correct,0,0,0,2,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,566,5000,2,0.0,-0.916290731874155,0.4,-0.916290731874155,-0.916290731874155,-0.6,0.0,-0.0,0.0,0.8395887053184746,0.0,0.0,-0.0,-0.0,T5000_N2
Qwen3-8B/enumeration/query_last/T5000_N2_seed1235,T5000_N2_seed1235,1235,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5109,2,0.4,enumeration,0,query_last,1,1,0,0,ok,stop,2,2.0,0.0,0.0,0.0,24,correct,0,0,0,2,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,567,5000,2,0.0,-0.916290731874155,0.4,-0.916290731874155,-0.916290731874155,-0.6,0.0,-0.0,0.0,0.8395887053184746,0.0,0.0,-0.0,-0.0,T5000_N2
Qwen3-8B/enumeration/query_last/T5000_N2_seed1236,T5000_N2_seed1236,1236,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5109,2,0.4,enumeration,0,query_last,1,1,0,0,ok,stop,2,2.0,0.0,0.0,0.0,23,correct,0,0,0,2,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,568,5000,2,0.0,-0.916290731874155,0.4,-0.916290731874155,-0.916290731874155,-0.6,0.0,-0.0,0.0,0.8395887053184746,0.0,0.0,-0.0,-0.0,T5000_N2
Qwen3-8B/enumeration/query_last/T5000_N2_seed1237,T5000_N2_seed1237,1237,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5109,2,0.4,enumeration,0,query_last,1,1,0,0,ok,stop,2,2.0,0.0,0.0,0.0,24,correct,2,0,0,0,False,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,569,5000,2,0.0,-0.916290731874155,0.4,-0.916290731874155,-0.916290731874155,-0.6,0.0,-0.0,0.0,0.8395887053184746,0.0,0.0,-0.0,-0.0,T5000_N2
Qwen3-8B/enumeration/query_last/T5000_N2_seed1238,T5000_N2_seed1238,1238,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5109,2,0.4,enumeration,0,query_last,1,1,0,0,ok,stop,2,2.0,0.0,0.0,0.0,21,correct,0,0,0,2,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,570,5000,2,0.0,-0.916290731874155,0.4,-0.916290731874155,-0.916290731874155,-0.6,0.0,-0.0,0.0,0.8395887053184746,0.0,0.0,-0.0,-0.0,T5000_N2
Qwen3-8B/enumeration/query_last/T5000_N30_seed1234,T5000_N30_seed1234,1234,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5109,30,6.0,enumeration,0,query_last,1,1,0,0,ok,stop,30,30.0,0.0,0.0,0.0,292,correct,0,0,0,30,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,571,5000,30,0.0,1.791759469228055,6.0,1.791759469228055,1.791759469228055,5.0,1.791759469228055,0.0,0.0,3.210401995568401,0.0,0.0,0.0,0.0,T5000_N30
Qwen3-8B/enumeration/query_last/T5000_N30_seed1235,T5000_N30_seed1235,1235,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5109,30,6.0,enumeration,0,query_last,1,1,0,0,ok,stop,30,30.0,0.0,0.0,0.0,317,correct,30,0,0,0,False,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,572,5000,30,0.0,1.791759469228055,6.0,1.791759469228055,1.791759469228055,5.0,1.791759469228055,0.0,0.0,3.210401995568401,0.0,0.0,0.0,0.0,T5000_N30
Qwen3-8B/enumeration/query_last/T5000_N30_seed1236,T5000_N30_seed1236,1236,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5109,30,6.0,enumeration,0,query_last,1,1,0,0,ok,stop,30,30.0,0.0,0.0,0.0,316,correct,30,0,0,0,False,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,573,5000,30,0.0,1.791759469228055,6.0,1.791759469228055,1.791759469228055,5.0,1.791759469228055,0.0,0.0,3.210401995568401,0.0,0.0,0.0,0.0,T5000_N30
Qwen3-8B/enumeration/query_last/T5000_N30_seed1237,T5000_N30_seed1237,1237,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5109,30,6.0,enumeration,0,query_last,1,1,0,0,ok,stop,30,30.0,0.0,0.0,0.0,317,correct,30,0,0,0,False,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,574,5000,30,0.0,1.791759469228055,6.0,1.791759469228055,1.791759469228055,5.0,1.791759469228055,0.0,0.0,3.210401995568401,0.0,0.0,0.0,0.0,T5000_N30
Qwen3-8B/enumeration/query_last/T5000_N30_seed1238,T5000_N30_seed1238,1238,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5109,30,6.0,enumeration,0,query_last,1,1,0,0,ok,stop,30,30.0,0.0,0.0,0.0,286,correct,0,0,0,30,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,575,5000,30,0.0,1.791759469228055,6.0,1.791759469228055,1.791759469228055,5.0,1.791759469228055,0.0,0.0,3.210401995568401,0.0,0.0,0.0,0.0,T5000_N30
Qwen3-8B/enumeration/query_last/T5000_N3_seed1234,T5000_N3_seed1234,1234,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5109,3,0.6,enumeration,0,query_last,1,1,0,0,ok,stop,3,3.0,0.0,0.0,0.0,34,correct,3,0,0,0,False,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,576,5000,3,0.0,-0.5108256237659907,0.6,-0.5108256237659907,-0.5108256237659907,-0.4,0.0,-0.0,0.0,0.2609428178959135,0.0,0.0,-0.0,-0.0,T5000_N3
Qwen3-8B/enumeration/query_last/T5000_N3_seed1235,T5000_N3_seed1235,1235,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5108,3,0.6,enumeration,0,query_last,1,1,0,0,ok,stop,3,3.0,0.0,0.0,0.0,30,correct,0,0,0,3,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,577,5000,3,0.0,-0.5108256237659907,0.6,-0.5108256237659907,-0.5108256237659907,-0.4,0.0,-0.0,0.0,0.2609428178959135,0.0,0.0,-0.0,-0.0,T5000_N3
Qwen3-8B/enumeration/query_last/T5000_N3_seed1236,T5000_N3_seed1236,1236,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5109,3,0.6,enumeration,0,query_last,1,1,0,0,ok,stop,3,3.0,0.0,0.0,0.0,31,correct,0,0,0,3,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,578,5000,3,0.0,-0.5108256237659907,0.6,-0.5108256237659907,-0.5108256237659907,-0.4,0.0,-0.0,0.0,0.2609428178959135,0.0,0.0,-0.0,-0.0,T5000_N3
Qwen3-8B/enumeration/query_last/T5000_N3_seed1237,T5000_N3_seed1237,1237,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5109,3,0.6,enumeration,0,query_last,1,1,0,0,ok,stop,3,3.0,0.0,0.0,0.0,34,correct,3,0,0,0,False,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,579,5000,3,0.0,-0.5108256237659907,0.6,-0.5108256237659907,-0.5108256237659907,-0.4,0.0,-0.0,0.0,0.2609428178959135,0.0,0.0,-0.0,-0.0,T5000_N3
Qwen3-8B/enumeration/query_last/T5000_N3_seed1238,T5000_N3_seed1238,1238,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5109,3,0.6,enumeration,0,query_last,1,1,0,0,ok,stop,3,3.0,0.0,0.0,0.0,33,correct,3,0,0,0,False,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,580,5000,3,0.0,-0.5108256237659907,0.6,-0.5108256237659907,-0.5108256237659907,-0.4,0.0,-0.0,0.0,0.2609428178959135,0.0,0.0,-0.0,-0.0,T5000_N3
Qwen3-8B/enumeration/query_last/T5000_N4_seed1234,T5000_N4_seed1234,1234,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5109,4,0.8,enumeration,0,query_last,1,1,0,0,ok,stop,4,4.0,0.0,0.0,0.0,44,correct,4,0,0,0,False,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,581,5000,4,0.0,-0.2231435513142097,0.8,-0.2231435513142097,-0.2231435513142097,-0.2,0.0,-0.0,0.0,0.04979304449311734,0.0,0.0,-0.0,-0.0,T5000_N4
Qwen3-8B/enumeration/query_last/T5000_N4_seed1235,T5000_N4_seed1235,1235,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5109,4,0.8,enumeration,0,query_last,1,1,0,0,ok,stop,4,4.0,0.0,0.0,0.0,39,correct,0,0,0,4,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,582,5000,4,0.0,-0.2231435513142097,0.8,-0.2231435513142097,-0.2231435513142097,-0.2,0.0,-0.0,0.0,0.04979304449311734,0.0,0.0,-0.0,-0.0,T5000_N4
Qwen3-8B/enumeration/query_last/T5000_N4_seed1236,T5000_N4_seed1236,1236,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5109,4,0.8,enumeration,0,query_last,1,1,0,0,ok,stop,4,4.0,0.0,0.0,0.0,47,correct,4,0,0,0,False,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,583,5000,4,0.0,-0.2231435513142097,0.8,-0.2231435513142097,-0.2231435513142097,-0.2,0.0,-0.0,0.0,0.04979304449311734,0.0,0.0,-0.0,-0.0,T5000_N4
Qwen3-8B/enumeration/query_last/T5000_N4_seed1237,T5000_N4_seed1237,1237,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5109,4,0.8,enumeration,0,query_last,1,1,0,0,ok,stop,4,4.0,0.0,0.0,0.0,45,correct,4,0,0,0,False,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,584,5000,4,0.0,-0.2231435513142097,0.8,-0.2231435513142097,-0.2231435513142097,-0.2,0.0,-0.0,0.0,0.04979304449311734,0.0,0.0,-0.0,-0.0,T5000_N4
Qwen3-8B/enumeration/query_last/T5000_N4_seed1238,T5000_N4_seed1238,1238,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5109,4,0.8,enumeration,0,query_last,1,1,0,0,ok,stop,4,4.0,0.0,0.0,0.0,44,correct,4,0,0,0,False,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,585,5000,4,0.0,-0.2231435513142097,0.8,-0.2231435513142097,-0.2231435513142097,-0.2,0.0,-0.0,0.0,0.04979304449311734,0.0,0.0,-0.0,-0.0,T5000_N4
Qwen3-8B/enumeration/query_last/T5000_N5_seed1234,T5000_N5_seed1234,1234,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5109,5,1.0,enumeration,0,query_last,1,1,0,0,ok,stop,5,5.0,0.0,0.0,0.0,54,correct,5,0,0,0,False,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,586,5000,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T5000_N5
Qwen3-8B/enumeration/query_last/T5000_N5_seed1235,T5000_N5_seed1235,1235,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5109,5,1.0,enumeration,0,query_last,1,1,0,0,ok,stop,5,5.0,0.0,0.0,0.0,55,correct,5,0,0,0,False,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,587,5000,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T5000_N5
Qwen3-8B/enumeration/query_last/T5000_N5_seed1236,T5000_N5_seed1236,1236,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5109,5,1.0,enumeration,0,query_last,1,1,0,0,ok,stop,5,5.0,0.0,0.0,0.0,45,correct,0,0,0,5,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,588,5000,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T5000_N5
Qwen3-8B/enumeration/query_last/T5000_N5_seed1237,T5000_N5_seed1237,1237,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5109,5,1.0,enumeration,0,query_last,0,1,0,0,ok,stop,5,4.0,1.0,0.2,-1.0,46,undercount,5,0,0,0,False,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,589,5000,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T5000_N5
Qwen3-8B/enumeration/query_last/T5000_N5_seed1238,T5000_N5_seed1238,1238,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5109,5,1.0,enumeration,0,query_last,1,1,0,0,ok,stop,5,5.0,0.0,0.0,0.0,52,correct,5,0,0,0,False,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,590,5000,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T5000_N5
Qwen3-8B/enumeration/query_last/T5000_N6_seed1234,T5000_N6_seed1234,1234,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5109,6,1.2,enumeration,0,query_last,1,1,0,0,ok,stop,6,6.0,0.0,0.0,0.0,56,correct,0,0,0,6,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,591,5000,6,0.0,0.1823215567939546,1.2,0.1823215567939546,0.1823215567939546,0.2,0.1823215567939546,0.0,0.0,0.03324115007177121,0.0,0.0,0.0,0.0,T5000_N6
Qwen3-8B/enumeration/query_last/T5000_N6_seed1235,T5000_N6_seed1235,1235,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5109,6,1.2,enumeration,0,query_last,1,1,0,0,ok,stop,6,6.0,0.0,0.0,0.0,65,correct,6,0,0,0,False,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,592,5000,6,0.0,0.1823215567939546,1.2,0.1823215567939546,0.1823215567939546,0.2,0.1823215567939546,0.0,0.0,0.03324115007177121,0.0,0.0,0.0,0.0,T5000_N6
Qwen3-8B/enumeration/query_last/T5000_N6_seed1236,T5000_N6_seed1236,1236,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5109,6,1.2,enumeration,0,query_last,1,1,0,0,ok,stop,6,6.0,0.0,0.0,0.0,61,correct,0,0,0,6,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,593,5000,6,0.0,0.1823215567939546,1.2,0.1823215567939546,0.1823215567939546,0.2,0.1823215567939546,0.0,0.0,0.03324115007177121,0.0,0.0,0.0,0.0,T5000_N6
Qwen3-8B/enumeration/query_last/T5000_N6_seed1237,T5000_N6_seed1237,1237,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5109,6,1.2,enumeration,0,query_last,0,1,0,0,ok,stop,6,5.0,1.0,0.1666666666666666,-1.0,47,undercount,1,0,0,5,True,1.0,0.8333333333333334,0.9090909090909092,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,594,5000,6,0.0,0.1823215567939546,1.2,0.1823215567939546,0.1823215567939546,0.2,0.1823215567939546,0.0,0.0,0.03324115007177121,0.0,0.0,0.0,0.0,T5000_N6
Qwen3-8B/enumeration/query_last/T5000_N6_seed1238,T5000_N6_seed1238,1238,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5109,6,1.2,enumeration,0,query_last,1,1,0,0,ok,stop,6,6.0,0.0,0.0,0.0,57,correct,0,0,0,6,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,595,5000,6,0.0,0.1823215567939546,1.2,0.1823215567939546,0.1823215567939546,0.2,0.1823215567939546,0.0,0.0,0.03324115007177121,0.0,0.0,0.0,0.0,T5000_N6
Qwen3-8B/enumeration/query_last/T5000_N8_seed1234,T5000_N8_seed1234,1234,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5109,8,1.6,enumeration,0,query_last,1,1,0,0,ok,stop,8,8.0,0.0,0.0,0.0,76,correct,0,0,0,8,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,596,5000,8,0.0,0.47000362924573563,1.6,0.47000362924573563,0.47000362924573563,0.6,0.47000362924573563,0.0,0.0,0.22090341150416293,0.0,0.0,0.0,0.0,T5000_N8
Qwen3-8B/enumeration/query_last/T5000_N8_seed1235,T5000_N8_seed1235,1235,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5109,8,1.6,enumeration,0,query_last,1,1,0,0,ok,stop,8,8.0,0.0,0.0,0.0,86,correct,8,0,0,0,False,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,597,5000,8,0.0,0.47000362924573563,1.6,0.47000362924573563,0.47000362924573563,0.6,0.47000362924573563,0.0,0.0,0.22090341150416293,0.0,0.0,0.0,0.0,T5000_N8
Qwen3-8B/enumeration/query_last/T5000_N8_seed1236,T5000_N8_seed1236,1236,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5109,8,1.6,enumeration,0,query_last,1,1,0,0,ok,stop,8,8.0,0.0,0.0,0.0,89,correct,8,0,0,0,False,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,598,5000,8,0.0,0.47000362924573563,1.6,0.47000362924573563,0.47000362924573563,0.6,0.47000362924573563,0.0,0.0,0.22090341150416293,0.0,0.0,0.0,0.0,T5000_N8
Qwen3-8B/enumeration/query_last/T5000_N8_seed1237,T5000_N8_seed1237,1237,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5109,8,1.6,enumeration,0,query_last,1,1,0,0,ok,stop,8,8.0,0.0,0.0,0.0,81,correct,8,0,0,0,False,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,599,5000,8,0.0,0.47000362924573563,1.6,0.47000362924573563,0.47000362924573563,0.6,0.47000362924573563,0.0,0.0,0.22090341150416293,0.0,0.0,0.0,0.0,T5000_N8
Qwen3-8B/enumeration/query_last/T5000_N8_seed1238,T5000_N8_seed1238,1238,Qwen3-8B,Qwen/Qwen3-8B,5000,5000,5108,8,1.6,enumeration,0,query_last,1,1,0,0,ok,stop,8,8.0,0.0,0.0,0.0,76,correct,0,0,0,8,True,1.0,1.0,1.0,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,600,5000,8,0.0,0.47000362924573563,1.6,0.47000362924573563,0.47000362924573563,0.6,0.47000362924573563,0.0,0.0,0.22090341150416293,0.0,0.0,0.0,0.0,T5000_N8
Qwen3-8B/native_thinking/query_last/T10000_N10_seed1234,T10000_N10_seed1234,1234,Qwen3-8B,Qwen/Qwen3-8B,10000,10000,10074,10,1.0,native_thinking,1,query_last,1,1,0,0,ok,stop,10,10.0,0.0,0.0,0.0,648,correct,10,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,751,10000,10,0.6931471805599453,0.6931471805599453,1.0,0.0,1.3862943611198906,1.0,0.6931471805599453,0.4804530139182014,0.4804530139182014,0.4804530139182014,0.0,1.0,0.0,0.6931471805599453,T10000_N10
Qwen3-8B/native_thinking/query_last/T10000_N10_seed1235,T10000_N10_seed1235,1235,Qwen3-8B,Qwen/Qwen3-8B,10000,10000,10074,10,1.0,native_thinking,1,query_last,1,1,0,0,ok,stop,10,10.0,0.0,0.0,0.0,673,correct,10,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,752,10000,10,0.6931471805599453,0.6931471805599453,1.0,0.0,1.3862943611198906,1.0,0.6931471805599453,0.4804530139182014,0.4804530139182014,0.4804530139182014,0.0,1.0,0.0,0.6931471805599453,T10000_N10
Qwen3-8B/native_thinking/query_last/T10000_N10_seed1236,T10000_N10_seed1236,1236,Qwen3-8B,Qwen/Qwen3-8B,10000,10000,10074,10,1.0,native_thinking,1,query_last,1,1,0,0,ok,stop,10,10.0,0.0,0.0,0.0,802,correct,10,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,753,10000,10,0.6931471805599453,0.6931471805599453,1.0,0.0,1.3862943611198906,1.0,0.6931471805599453,0.4804530139182014,0.4804530139182014,0.4804530139182014,0.0,1.0,0.0,0.6931471805599453,T10000_N10
Qwen3-8B/native_thinking/query_last/T10000_N10_seed1237,T10000_N10_seed1237,1237,Qwen3-8B,Qwen/Qwen3-8B,10000,10000,10074,10,1.0,native_thinking,1,query_last,1,1,0,0,ok,stop,10,10.0,0.0,0.0,0.0,450,correct,10,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,754,10000,10,0.6931471805599453,0.6931471805599453,1.0,0.0,1.3862943611198906,1.0,0.6931471805599453,0.4804530139182014,0.4804530139182014,0.4804530139182014,0.0,1.0,0.0,0.6931471805599453,T10000_N10
Qwen3-8B/native_thinking/query_last/T10000_N10_seed1238,T10000_N10_seed1238,1238,Qwen3-8B,Qwen/Qwen3-8B,10000,10000,10074,10,1.0,native_thinking,1,query_last,1,1,0,0,ok,stop,10,10.0,0.0,0.0,0.0,557,correct,10,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,755,10000,10,0.6931471805599453,0.6931471805599453,1.0,0.0,1.3862943611198906,1.0,0.6931471805599453,0.4804530139182014,0.4804530139182014,0.4804530139182014,0.0,1.0,0.0,0.6931471805599453,T10000_N10
Qwen3-8B/native_thinking/query_last/T10000_N1_seed1234,T10000_N1_seed1234,1234,Qwen3-8B,Qwen/Qwen3-8B,10000,10000,10074,1,0.1,native_thinking,1,query_last,1,1,0,0,ok,stop,1,1.0,0.0,0.0,0.0,380,correct,1,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,756,10000,1,0.6931471805599453,-1.6094379124341003,0.1,-2.3025850929940455,-0.916290731874155,-0.8,0.0,-1.1155773512899807,0.4804530139182014,2.5902903939802346,0.0,1.0,-0.0,-1.6094379124341003,T10000_N1
Qwen3-8B/native_thinking/query_last/T10000_N1_seed1235,T10000_N1_seed1235,1235,Qwen3-8B,Qwen/Qwen3-8B,10000,10000,10073,1,0.1,native_thinking,1,query_last,1,1,0,0,ok,stop,1,1.0,0.0,0.0,0.0,413,correct,1,0,0,0,,,0.0,,C:\Users\HP\AppData\Local\Temp\rniah_report_20260724\runs\realistic_niah_v1\six_models_formal_20260723T194300Z\Qwen3-8B\main\requests.jsonl,757,10000,1,0.6931471805599453,-1.6094379124341003,0.1,-2.3025850929940455,-0.916290731874155,-0.8,0.0,-1.1155773512899807,0.4804530139182014,2.5902903939802346,0.0,1.0,-0.0,-1.6094379124341003,T10000_N1
