target,model_label,prompt_mode,candidate,scheme,fold,n_test,log_loss,brier,mae,rmse
bias,Qwen3-1.7B,native_thinking,intercept_only,seed,seed=1236,30,,,0.8655550462318946,1.0757485202889414
bias,Qwen3-1.7B,native_thinking,intercept_only,seed,seed=1237,30,,,0.8192795026472091,0.9393883213016428
bias,Qwen3-1.7B,native_thinking,intercept_only,seed,seed=1238,29,,,0.9383491576263879,1.098453144758028
bias,Qwen3-1.7B,native_thinking,intercept_only,needle,N=1,14,,,0.9920527546992298,1.0782022356402001
bias,Qwen3-1.7B,native_thinking,intercept_only,needle,N=2,15,,,0.714619540767218,0.7476740716202432
bias,Qwen3-1.7B,native_thinking,intercept_only,needle,N=3,14,,,0.6096512430586177,0.6180485368752854
bias,Qwen3-1.7B,native_thinking,intercept_only,needle,N=4,15,,,0.7151586066132863,0.8665447263134568
bias,Qwen3-1.7B,native_thinking,intercept_only,needle,N=5,15,,,0.6156847941523794,0.6238713512157213
bias,Qwen3-1.7B,native_thinking,intercept_only,needle,N=6,15,,,0.46808390915694953,0.500977051453374
bias,Qwen3-1.7B,native_thinking,intercept_only,needle,N=8,15,,,0.6281048168926583,0.6817373615787676
bias,Qwen3-1.7B,native_thinking,intercept_only,needle,N=10,15,,,0.8842804566200717,0.9869402845128465
bias,Qwen3-1.7B,native_thinking,intercept_only,needle,N=20,15,,,1.6745240464253177,1.7920365172383967
bias,Qwen3-1.7B,native_thinking,intercept_only,needle,N=30,15,,,1.9789863560987244,2.082301046412582
bias,Qwen3-1.7B,native_thinking,intercept_only,length,T=2000,49,,,0.8508136930439032,1.048650203228264
bias,Qwen3-1.7B,native_thinking,intercept_only,length,T=5000,49,,,0.8685533908593684,1.047422665254061
bias,Qwen3-1.7B,native_thinking,intercept_only,length,T=10000,50,,,0.9157576750438804,1.0833061836821878
bias,Qwen3-1.7B,native_thinking,log_density,seed,seed=1234,29,,,0.6439665484624764,0.9352655139881513
bias,Qwen3-1.7B,native_thinking,log_density,seed,seed=1235,30,,,0.5358409289647302,0.7568846930059772
bias,Qwen3-1.7B,native_thinking,log_density,seed,seed=1236,30,,,0.732705956231296,0.8610466630792019
bias,Qwen3-1.7B,native_thinking,log_density,seed,seed=1237,30,,,0.6351527121971272,0.7970670358743678
bias,Qwen3-1.7B,native_thinking,log_density,seed,seed=1238,29,,,0.5706913712422987,0.7574329019310277
bias,Qwen3-1.7B,native_thinking,log_density,needle,N=1,14,,,0.4662605723171551,0.6009070273702465
bias,Qwen3-1.7B,native_thinking,log_density,needle,N=2,15,,,0.33815178017857633,0.3842801376060181
bias,Qwen3-1.7B,native_thinking,log_density,needle,N=3,14,,,0.4268465199596904,0.4937881654143753
bias,Qwen3-1.7B,native_thinking,log_density,needle,N=4,15,,,0.4337947066844563,0.653066088090701
bias,Qwen3-1.7B,native_thinking,log_density,needle,N=5,15,,,0.4940128559352283,0.6201185312809744
bias,Qwen3-1.7B,native_thinking,log_density,needle,N=6,15,,,0.5015974435495459,0.600066702074012
bias,Qwen3-1.7B,native_thinking,log_density,needle,N=8,15,,,0.5132753913293465,0.6186288563498294
bias,Qwen3-1.7B,native_thinking,log_density,needle,N=10,15,,,0.8714520761123201,1.0211384091332976
bias,Qwen3-1.7B,native_thinking,log_density,needle,N=20,15,,,1.1349570366810016,1.4140517751443353
bias,Qwen3-1.7B,native_thinking,log_density,needle,N=30,15,,,1.2520377286015234,1.345623969335103
bias,Qwen3-1.7B,native_thinking,log_density,length,T=2000,49,,,0.6846586154241298,0.8374018369775504
bias,Qwen3-1.7B,native_thinking,log_density,length,T=5000,49,,,0.6176737602202983,0.8495216837864004
bias,Qwen3-1.7B,native_thinking,log_density,length,T=10000,50,,,0.7605287202473903,0.9488282022483154
bias,Qwen3-1.7B,native_thinking,log_burden,seed,seed=1234,29,,,0.6642748865844613,0.935389120084388
bias,Qwen3-1.7B,native_thinking,log_burden,seed,seed=1235,30,,,0.7831007990512356,0.9609783678167353
bias,Qwen3-1.7B,native_thinking,log_burden,seed,seed=1236,30,,,0.6297391603005765,0.8203382205688015
bias,Qwen3-1.7B,native_thinking,log_burden,seed,seed=1237,30,,,0.7171511834792513,0.9213112754630934
bias,Qwen3-1.7B,native_thinking,log_burden,seed,seed=1238,29,,,0.7312987627501886,0.9184289828084569
bias,Qwen3-1.7B,native_thinking,log_burden,needle,N=1,14,,,0.4658034424098933,0.5608316309269352
bias,Qwen3-1.7B,native_thinking,log_burden,needle,N=2,15,,,0.35797194415709943,0.4623427536727207
bias,Qwen3-1.7B,native_thinking,log_burden,needle,N=3,14,,,0.3855465700157387,0.45129631358479183
bias,Qwen3-1.7B,native_thinking,log_burden,needle,N=4,15,,,0.6766243615745745,0.9065011265761391
bias,Qwen3-1.7B,native_thinking,log_burden,needle,N=5,15,,,0.6009405275747635,0.6741543521088381
bias,Qwen3-1.7B,native_thinking,log_burden,needle,N=6,15,,,0.5468396789765873,0.6349280589606003
bias,Qwen3-1.7B,native_thinking,log_burden,needle,N=8,15,,,0.7211706701793548,0.8480059986389358
bias,Qwen3-1.7B,native_thinking,log_burden,needle,N=10,15,,,0.9044192003068715,1.080131669075574
bias,Qwen3-1.7B,native_thinking,log_burden,needle,N=20,15,,,1.31407839699923,1.478545206186049
bias,Qwen3-1.7B,native_thinking,log_burden,needle,N=30,15,,,1.4563998374167506,1.5759253106990947
bias,Qwen3-1.7B,native_thinking,log_burden,length,T=2000,49,,,1.06571596771839,1.2285492825552322
bias,Qwen3-1.7B,native_thinking,log_burden,length,T=5000,49,,,0.6685170129955941,0.8787225233879042
bias,Qwen3-1.7B,native_thinking,log_burden,length,T=10000,50,,,0.9242160620972865,1.0994652008669632
bias,Qwen3-1.7B,native_thinking,log_separable,seed,seed=1234,29,,,0.5887373342900486,0.9184431781946889
bias,Qwen3-1.7B,native_thinking,log_separable,seed,seed=1235,30,,,0.4942782919661091,0.6533493208793557
bias,Qwen3-1.7B,native_thinking,log_separable,seed,seed=1236,30,,,0.627488694944224,0.7252796103259708
bias,Qwen3-1.7B,native_thinking,log_separable,seed,seed=1237,30,,,0.6223610231571309,0.8164302270092815
bias,Qwen3-1.7B,native_thinking,log_separable,seed,seed=1238,29,,,0.4953346451630285,0.675786117012846
bias,Qwen3-1.7B,native_thinking,log_separable,needle,N=1,14,,,0.7802927381942409,0.8879529657496825
bias,Qwen3-1.7B,native_thinking,log_separable,needle,N=2,15,,,0.28619766225734317,0.3098493276921209
bias,Qwen3-1.7B,native_thinking,log_separable,needle,N=3,14,,,0.18052912129043414,0.26490865754909887
bias,Qwen3-1.7B,native_thinking,log_separable,needle,N=4,15,,,0.45864337071295347,0.6316136256871764
bias,Qwen3-1.7B,native_thinking,log_separable,needle,N=5,15,,,0.4919760830666592,0.5091668660787508
bias,Qwen3-1.7B,native_thinking,log_separable,needle,N=6,15,,,0.4477946934097479,0.5066587994748486
bias,Qwen3-1.7B,native_thinking,log_separable,needle,N=8,15,,,0.5540717733963629,0.6368341891305185
bias,Qwen3-1.7B,native_thinking,log_separable,needle,N=10,15,,,0.8612629532499857,1.0174934038665044
bias,Qwen3-1.7B,native_thinking,log_separable,needle,N=20,15,,,1.0043495194039702,1.3097296790195798
bias,Qwen3-1.7B,native_thinking,log_separable,needle,N=30,15,,,0.9643255487021761,1.0834489417631525
bias,Qwen3-1.7B,native_thinking,log_separable,length,T=2000,49,,,0.5262316093296983,0.6277367148911178
bias,Qwen3-1.7B,native_thinking,log_separable,length,T=5000,49,,,0.5994000096393939,0.879244574156661
bias,Qwen3-1.7B,native_thinking,log_separable,length,T=10000,50,,,0.5522080219752427,0.7315027343250268
bias,Qwen3-1.7B,native_thinking,semi_log_needles,seed,seed=1234,29,,,0.49055744238868987,0.8706596819965602
bias,Qwen3-1.7B,native_thinking,semi_log_needles,seed,seed=1235,30,,,0.49071134265274097,0.6308665898990867
bias,Qwen3-1.7B,native_thinking,semi_log_needles,seed,seed=1236,30,,,0.4970200911437075,0.6143502357370878
bias,Qwen3-1.7B,native_thinking,semi_log_needles,seed,seed=1237,30,,,0.4542148185560498,0.7205719367220982
bias,Qwen3-1.7B,native_thinking,semi_log_needles,seed,seed=1238,29,,,0.5674822844820686,0.7236620425256414
bias,Qwen3-1.7B,native_thinking,semi_log_needles,needle,N=1,14,,,0.3555292309481513,0.4710306882980477
bias,Qwen3-1.7B,native_thinking,semi_log_needles,needle,N=2,15,,,0.1512670914910493,0.2161959718289715
bias,Qwen3-1.7B,native_thinking,semi_log_needles,needle,N=3,14,,,0.17998810212235453,0.26793040384308175
bias,Qwen3-1.7B,native_thinking,semi_log_needles,needle,N=4,15,,,0.32112086195943235,0.550508980238454
bias,Qwen3-1.7B,native_thinking,semi_log_needles,needle,N=5,15,,,0.2538934380148294,0.2844376510566147
bias,Qwen3-1.7B,native_thinking,semi_log_needles,needle,N=6,15,,,0.4693280011602595,0.5384412377465626
bias,Qwen3-1.7B,native_thinking,semi_log_needles,needle,N=8,15,,,0.6295163713991053,0.6835729009139034
bias,Qwen3-1.7B,native_thinking,semi_log_needles,needle,N=10,15,,,0.8809348555338482,0.9665672069160428
bias,Qwen3-1.7B,native_thinking,semi_log_needles,needle,N=20,15,,,0.9849562254553459,1.303971143131511
bias,Qwen3-1.7B,native_thinking,semi_log_needles,needle,N=30,15,,,0.6238189685077342,0.9195332348792357
bias,Qwen3-1.7B,native_thinking,semi_log_needles,length,T=2000,49,,,0.44236676107266004,0.5725174858737764
bias,Qwen3-1.7B,native_thinking,semi_log_needles,length,T=5000,49,,,0.5462788161633011,0.8843322376933989
bias,Qwen3-1.7B,native_thinking,semi_log_needles,length,T=10000,50,,,0.45676347187823013,0.6553941804993234
bias,Qwen3-1.7B,native_thinking,piecewise_log_needles,seed,seed=1234,29,,,0.4690890432859292,0.8917886452961601
bias,Qwen3-1.7B,native_thinking,piecewise_log_needles,seed,seed=1235,30,,,0.4599286931195919,0.5971067414806095
bias,Qwen3-1.7B,native_thinking,piecewise_log_needles,seed,seed=1236,30,,,0.5293881760772289,0.6362945956197961
bias,Qwen3-1.7B,native_thinking,piecewise_log_needles,seed,seed=1237,30,,,0.4891070190339517,0.7485915182694597
bias,Qwen3-1.7B,native_thinking,piecewise_log_needles,seed,seed=1238,29,,,0.48549026897286945,0.668817099346045
bias,Qwen3-1.7B,native_thinking,piecewise_log_needles,needle,N=1,14,,,0.3538584875757523,0.4428860046072209
bias,Qwen3-1.7B,native_thinking,piecewise_log_needles,needle,N=2,15,,,0.1648933682444306,0.22217299067999188
bias,Qwen3-1.7B,native_thinking,piecewise_log_needles,needle,N=3,14,,,0.1826208049422973,0.27696466414243537
bias,Qwen3-1.7B,native_thinking,piecewise_log_needles,needle,N=4,15,,,0.28211929817249887,0.5343345013003306
bias,Qwen3-1.7B,native_thinking,piecewise_log_needles,needle,N=5,15,,,0.16412753606327823,0.22816623891899168
bias,Qwen3-1.7B,native_thinking,piecewise_log_needles,needle,N=6,15,,,0.46946707957818107,0.5384802281277634
bias,Qwen3-1.7B,native_thinking,piecewise_log_needles,needle,N=8,15,,,0.5904554812784804,0.6311706950237556
bias,Qwen3-1.7B,native_thinking,piecewise_log_needles,needle,N=10,15,,,0.8607053631785905,0.9944981259596505
bias,Qwen3-1.7B,native_thinking,piecewise_log_needles,needle,N=20,15,,,0.8682088614240315,1.2945478838831606
bias,Qwen3-1.7B,native_thinking,piecewise_log_needles,needle,N=30,15,,,0.602349880531978,0.8006306676147333
bias,Qwen3-1.7B,native_thinking,piecewise_log_needles,length,T=2000,49,,,0.43900662454634376,0.5611192602924977
bias,Qwen3-1.7B,native_thinking,piecewise_log_needles,length,T=5000,49,,,0.5084450443916864,0.8780397874741298
bias,Qwen3-1.7B,native_thinking,piecewise_log_needles,length,T=10000,50,,,0.48432907757001287,0.6524468797535206
bias,Qwen3-1.7B,native_thinking,log_interaction,seed,seed=1234,29,,,0.5915736205900644,0.91870607918136
bias,Qwen3-1.7B,native_thinking,log_interaction,seed,seed=1235,30,,,0.5000305149911832,0.6560192020295262
bias,Qwen3-1.7B,native_thinking,log_interaction,seed,seed=1236,30,,,0.6263960552831216,0.7246276158588218
bias,Qwen3-1.7B,native_thinking,log_interaction,seed,seed=1237,30,,,0.6213389773588452,0.8153701399967441
bias,Qwen3-1.7B,native_thinking,log_interaction,seed,seed=1238,29,,,0.5040438556383094,0.6844595071013065
bias,Qwen3-1.7B,native_thinking,log_interaction,needle,N=1,14,,,0.7775909501554451,0.8839852311031835
bias,Qwen3-1.7B,native_thinking,log_interaction,needle,N=2,15,,,0.2929860496370589,0.30794224070958576
bias,Qwen3-1.7B,native_thinking,log_interaction,needle,N=3,14,,,0.16750960297409342,0.2572275067129697
bias,Qwen3-1.7B,native_thinking,log_interaction,needle,N=4,15,,,0.4630195412748439,0.636012443087891
bias,Qwen3-1.7B,native_thinking,log_interaction,needle,N=5,15,,,0.49223714526196455,0.5083119252963647
bias,Qwen3-1.7B,native_thinking,log_interaction,needle,N=6,15,,,0.4476418039135803,0.506675905407057
bias,Qwen3-1.7B,native_thinking,log_interaction,needle,N=8,15,,,0.5525449901396625,0.6346461417739071
bias,Qwen3-1.7B,native_thinking,log_interaction,needle,N=10,15,,,0.8590818129042712,1.017237044673119
bias,Qwen3-1.7B,native_thinking,log_interaction,needle,N=20,15,,,1.0027386410252233,1.3156667453817035
bias,Qwen3-1.7B,native_thinking,log_interaction,needle,N=30,15,,,0.9626479987395514,1.0812900693346965
bias,Qwen3-1.7B,native_thinking,log_interaction,length,T=2000,49,,,0.6382051787229294,0.7881694790187775
bias,Qwen3-1.7B,native_thinking,log_interaction,length,T=5000,49,,,0.5990851096328176,0.8785052001944634
bias,Qwen3-1.7B,native_thinking,log_interaction,length,T=10000,50,,,0.5955778742369263,0.8211328171448167
absolute_error,Qwen3-1.7B,native_thinking,intercept_only,seed,seed=1234,29,,,0.6458436959457746,0.6762626201985495
absolute_error,Qwen3-1.7B,native_thinking,intercept_only,seed,seed=1235,30,,,0.6628199784907489,0.8542195384287882
absolute_error,Qwen3-1.7B,native_thinking,intercept_only,seed,seed=1236,30,,,0.675552861195638,0.815664251003365
absolute_error,Qwen3-1.7B,native_thinking,intercept_only,seed,seed=1237,30,,,0.6608527570016823,0.7122516880369798
absolute_error,Qwen3-1.7B,native_thinking,intercept_only,seed,seed=1238,29,,,0.585905793000818,0.6889009215918958
absolute_error,Qwen3-1.7B,native_thinking,intercept_only,needle,N=1,14,,,0.4194629919428894,0.48550894064984323
absolute_error,Qwen3-1.7B,native_thinking,intercept_only,needle,N=2,15,,,0.5896592003056522,0.6060348952314226
absolute_error,Qwen3-1.7B,native_thinking,intercept_only,needle,N=3,14,,,0.5829769043660732,0.6000360962918669
absolute_error,Qwen3-1.7B,native_thinking,intercept_only,needle,N=4,15,,,0.551692500741685,0.5830853941496935
absolute_error,Qwen3-1.7B,native_thinking,intercept_only,needle,N=5,15,,,0.5896592003056522,0.6060348952314226
absolute_error,Qwen3-1.7B,native_thinking,intercept_only,needle,N=6,15,,,0.3575410404343445,0.4286111720022895
absolute_error,Qwen3-1.7B,native_thinking,intercept_only,needle,N=8,15,,,0.4566305790634556,0.5029378602240613
absolute_error,Qwen3-1.7B,native_thinking,intercept_only,needle,N=10,15,,,0.5939873764537826,0.6244278273919349
absolute_error,Qwen3-1.7B,native_thinking,intercept_only,needle,N=20,15,,,1.1653116431573474,1.2417178172322556
absolute_error,Qwen3-1.7B,native_thinking,intercept_only,needle,N=30,15,,,1.4492601053074083,1.5341514142981698
absolute_error,Qwen3-1.7B,native_thinking,intercept_only,length,T=2000,49,,,0.6559421323564587,0.7759399909302549
absolute_error,Qwen3-1.7B,native_thinking,intercept_only,length,T=5000,49,,,0.6367479105372178,0.7399057858723133
absolute_error,Qwen3-1.7B,native_thinking,intercept_only,length,T=10000,50,,,0.6223465840874252,0.7258768971577386
absolute_error,Qwen3-1.7B,native_thinking,log_density,seed,seed=1234,29,,,0.433558690050668,0.5102991206973077
absolute_error,Qwen3-1.7B,native_thinking,log_density,seed,seed=1235,30,,,0.47236836671219573,0.6320898076653745
absolute_error,Qwen3-1.7B,native_thinking,log_density,seed,seed=1236,30,,,0.5556756325489282,0.6637643275831775
absolute_error,Qwen3-1.7B,native_thinking,log_density,seed,seed=1237,30,,,0.4995438110284953,0.5903294796327281
absolute_error,Qwen3-1.7B,native_thinking,log_density,seed,seed=1238,29,,,0.5136742726943401,0.657522998979741
absolute_error,Qwen3-1.7B,native_thinking,log_density,needle,N=1,14,,,0.6093655961446421,0.7386616618842957
absolute_error,Qwen3-1.7B,native_thinking,log_density,needle,N=2,15,,,0.3014051060744635,0.3715890993713575
absolute_error,Qwen3-1.7B,native_thinking,log_density,needle,N=3,14,,,0.3583139404472306,0.44064735062426885
absolute_error,Qwen3-1.7B,native_thinking,log_density,needle,N=4,15,,,0.436259863235648,0.5393481603635685
absolute_error,Qwen3-1.7B,native_thinking,log_density,needle,N=5,15,,,0.5225923251103519,0.580123673747508
absolute_error,Qwen3-1.7B,native_thinking,log_density,needle,N=6,15,,,0.41274203315356456,0.4805880664013454
absolute_error,Qwen3-1.7B,native_thinking,log_density,needle,N=8,15,,,0.3813524466197956,0.4874664081214905
absolute_error,Qwen3-1.7B,native_thinking,log_density,needle,N=10,15,,,0.5979724826045298,0.6942954719889445
absolute_error,Qwen3-1.7B,native_thinking,log_density,needle,N=20,15,,,0.7776203661822353,0.8895010392440656
absolute_error,Qwen3-1.7B,native_thinking,log_density,needle,N=30,15,,,1.0131546674772611,1.0922973901567976
absolute_error,Qwen3-1.7B,native_thinking,log_density,length,T=2000,49,,,0.5980513761718464,0.7101949545094631
absolute_error,Qwen3-1.7B,native_thinking,log_density,length,T=5000,49,,,0.48869993420676205,0.5848861289029458
absolute_error,Qwen3-1.7B,native_thinking,log_density,length,T=10000,50,,,0.5695510786608381,0.7438264283305186
absolute_error,Qwen3-1.7B,native_thinking,log_burden,seed,seed=1234,29,,,0.45140964348328994,0.5342813167039594
absolute_error,Qwen3-1.7B,native_thinking,log_burden,seed,seed=1235,30,,,0.5921985115156994,0.7161239433492222
absolute_error,Qwen3-1.7B,native_thinking,log_burden,seed,seed=1236,30,,,0.5532133182552607,0.6661651987943424
absolute_error,Qwen3-1.7B,native_thinking,log_burden,seed,seed=1237,30,,,0.5202469287407994,0.6305619596971983
absolute_error,Qwen3-1.7B,native_thinking,log_burden,seed,seed=1238,29,,,0.48004276578665867,0.5762989838138969
absolute_error,Qwen3-1.7B,native_thinking,log_burden,needle,N=1,14,,,0.48124285036191544,0.5902384703473224
absolute_error,Qwen3-1.7B,native_thinking,log_burden,needle,N=2,15,,,0.2503864975816207,0.29208988367923927
absolute_error,Qwen3-1.7B,native_thinking,log_burden,needle,N=3,14,,,0.3556871631453468,0.43054872426060664
absolute_error,Qwen3-1.7B,native_thinking,log_burden,needle,N=4,15,,,0.5061646032569647,0.5448904714870932
absolute_error,Qwen3-1.7B,native_thinking,log_burden,needle,N=5,15,,,0.5785946596835754,0.6229834659697339
absolute_error,Qwen3-1.7B,native_thinking,log_burden,needle,N=6,15,,,0.4470064699634021,0.5245231682219735
absolute_error,Qwen3-1.7B,native_thinking,log_burden,needle,N=8,15,,,0.5688973404137448,0.6589739612841852
absolute_error,Qwen3-1.7B,native_thinking,log_burden,needle,N=10,15,,,0.5529624439156401,0.629719988350228
absolute_error,Qwen3-1.7B,native_thinking,log_burden,needle,N=20,15,,,0.8602944247700992,0.9098665451129264
absolute_error,Qwen3-1.7B,native_thinking,log_burden,needle,N=30,15,,,1.0378792875697147,1.1530086734618261
absolute_error,Qwen3-1.7B,native_thinking,log_burden,length,T=2000,49,,,0.6673267804206536,0.8189474771333541
absolute_error,Qwen3-1.7B,native_thinking,log_burden,length,T=5000,49,,,0.507245346777918,0.5969190405225618
absolute_error,Qwen3-1.7B,native_thinking,log_burden,length,T=10000,50,,,0.650420037023395,0.7386377249929682
