model_label,request_id,seed,split,sequence_source,trace_category,causal_cohort,grammar_signature,grammar_class,association,surface_order,marker_kind,allowed_estimands,city,city_left_spill_chars,city_output_token_end,city_output_token_start,city_right_spill_chars,city_text,city_token_ids,city_token_text,commit_output_token,commit_token_id,commit_token_text,event_source,evidence_kind,exact_count,exclusion_reasons,format_shell_control_eligible,gold_count,invariant_marker_surface_control_eligible,item_left_spill_chars,item_left_trimmed_chars,item_output_token_end,item_output_token_start,item_right_spill_chars,item_right_trimmed_chars,item_text,marker_control_eligible,marker_semantics,occurrence,parsed_count,primary_full_chain_event,progress_commit_eligible,progress_commit_site_resolved,rank,rank_basis,rank_format_shell_token_count,rank_format_shell_token_ids,rank_format_shell_token_indices,rank_format_shell_token_text,rank_left_spill_chars,rank_left_trimmed_chars,rank_left_trimmed_punctuation_chars,rank_output_token_end,rank_output_token_start,rank_right_spill_chars,rank_right_trimmed_chars,rank_right_trimmed_punctuation_chars,rank_surface_output_token_end,rank_surface_output_token_start,rank_surface_text,rank_surface_token_ids,rank_surface_token_text,rank_text,rank_token_ids,rank_token_text,retrieval_eligible,retrieve_query_output_token,retrieve_query_token_id,retrieve_query_token_text,source_record_token_end,source_record_token_start,source_record_token_text
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N8_seed1241,1241,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,adjacent_rank_after_city,rank_after_city,rank_after_city,inline_count,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,Hong Kong,0,177,175,0,Hong Kong,"[85709, 18211]",Hong Kong,186,13,.,rank_supported,standalone_ordinal,True,,True,8,False,1,0,187,167,0,0,"Continuing through the passage, I see ""Hong Kong received a score of 71."" Third.",True,explicit_ordinal_or_count,3,8,True,True,True,3,observed_rank_evidence,1,[13],[186],.,1,0,0,186,185,0,0,1,187,185,Third.,"[20861, 13]", Third.,Third,[20861], Third,True,174,330," """,2309,2278," Excerpt:
In the 2024 city score audit, Hong Kong received a score of 71.
End excerpt. "
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N8_seed1241,1241,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,adjacent_rank_after_city,rank_after_city,rank_after_city,inline_count,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,Chicago,0,190,189,0,Chicago,[46175],Chicago,199,13,.,rank_supported,standalone_ordinal,True,,True,8,False,1,0,200,187,0,0,"Then ""Chicago received a score of 55."" Fourth.",True,explicit_ordinal_or_count,4,8,True,True,True,4,observed_rank_evidence,1,[13],[199],.,1,0,0,199,198,0,0,1,200,198,Fourth.,"[35074, 13]", Fourth.,Fourth,[35074], Fourth,True,188,330," """,2877,2847," Excerpt:
In the 2024 city score audit, Chicago received a score of 55.
End excerpt. "
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N8_seed1241,1241,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,adjacent_rank_after_city,rank_after_city,rank_after_city,inline_count,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,Astana,0,209,207,0,Astana,"[61052, 3362]",Astana,218,13,.,rank_supported,standalone_ordinal,True,,True,8,False,0,0,219,201,0,0,"Further down, there's ""Astana received a score of 96."" Fifth.",True,explicit_ordinal_or_count,5,8,True,True,True,5,observed_rank_evidence,1,[13],[218],.,1,0,0,218,217,0,0,1,219,217,Fifth.,"[22843, 13]", Fifth.,Fifth,[22843], Fifth,True,206,330," """,5198,5167," Excerpt:
In the 2024 city score audit, Astana received a score of 96.
End excerpt. "
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N8_seed1241,1241,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,adjacent_rank_after_city,rank_after_city,rank_after_city,inline_count,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,Porto,0,223,221,0,Porto,"[7084, 78]",Porto,232,13,.,rank_supported,standalone_ordinal,True,,True,8,False,1,0,233,219,0,0,"Then ""Porto received a score of 57."" Sixth.",True,explicit_ordinal_or_count,6,8,True,True,True,6,observed_rank_evidence,1,[13],[232],.,1,0,0,232,231,0,0,1,233,231,Sixth.,"[66977, 13]", Sixth.,Sixth,[66977], Sixth,True,220,330," """,6052,6022," Excerpt:
In the 2024 city score audit, Porto received a score of 57.
End excerpt. "
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N8_seed1241,1241,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,adjacent_rank_after_city,rank_after_city,rank_after_city,inline_count,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,Madrid,0,238,236,0,Madrid,"[37036, 1869]",Madrid,247,13,.,rank_supported,standalone_ordinal,True,,True,8,False,1,0,248,233,0,0,"Next, ""Madrid received a score of 54."" Seventh.",True,explicit_ordinal_or_count,7,8,True,True,True,7,observed_rank_evidence,1,[13],[247],.,1,0,0,247,246,0,0,1,248,246,Seventh.,"[74625, 13]", Seventh.,Seventh,[74625], Seventh,True,235,330," """,6422,6392," Excerpt:
In the 2024 city score audit, Madrid received a score of 54.
End excerpt. "
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N8_seed1241,1241,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,adjacent_rank_after_city,rank_after_city,rank_after_city,inline_count,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,Vilnius,0,254,250,0,Vilnius,"[53, 321, 7751, 355]",Vilnius,263,13,.,rank_supported,standalone_ordinal,True,,True,8,False,1,0,264,248,0,0,"Then ""Vilnius received a score of 83."" Eighth.",True,explicit_ordinal_or_count,8,8,True,True,True,8,observed_rank_evidence,1,[13],[263],.,1,0,0,263,262,0,0,1,264,262,Eighth.,"[96488, 13]", Eighth.,Eighth,[96488], Eighth,True,249,330," """,7016,6984," Excerpt:
In the 2024 city score audit, Vilnius received a score of 83.
End excerpt. "
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N9_seed1241,1241,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,adjacent_rank_before_city,rank_before_city,rank_before_city,indexed,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,Beijing,1,142,141,0,Beijing,[26549], Beijing,149,624,".
",rank_supported,indexed_prefix,True,,True,9,False,0,0,150,139,1,0,1. Beijing received a score of 59.,True,explicit_ordinal_or_count,1,9,True,True,True,1,observed_rank_evidence,1,[13],[140],.,0,0,0,140,139,0,0,1,141,139,1.,"[16, 13]",1.,1,[16],1,True,140,13,.,656,626," Excerpt:
In the 2024 city score audit, Beijing received a score of 59.
End excerpt. "
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N9_seed1241,1241,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,adjacent_rank_before_city,rank_before_city,rank_before_city,indexed,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,Fukuoka,1,155,152,0,Fukuoka,"[434, 35734, 30766]", Fukuoka,162,624,".
",rank_supported,indexed_prefix,True,,True,9,False,0,0,163,150,1,0,2. Fukuoka received a score of 62.,True,explicit_ordinal_or_count,2,9,True,True,True,2,observed_rank_evidence,1,[13],[151],.,0,0,0,151,150,0,0,1,152,150,2.,"[17, 13]",2.,2,[17],2,True,151,13,.,2034,2002," Excerpt:
In the 2024 city score audit, Fukuoka received a score of 62.
End excerpt. "
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N9_seed1241,1241,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,adjacent_rank_before_city,rank_before_city,rank_before_city,indexed,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,Hong Kong,1,167,165,0,Hong Kong,"[19180, 18211]", Hong Kong,174,624,".
",rank_supported,indexed_prefix,True,,True,9,False,0,0,175,163,1,0,3. Hong Kong received a score of 71.,True,explicit_ordinal_or_count,3,9,True,True,True,3,observed_rank_evidence,1,[13],[164],.,0,0,0,164,163,0,0,1,165,163,3.,"[18, 13]",3.,3,[18],3,True,164,13,.,2309,2278," Excerpt:
In the 2024 city score audit, Hong Kong received a score of 71.
End excerpt. "
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N9_seed1241,1241,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,adjacent_rank_before_city,rank_before_city,rank_before_city,indexed,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,Chicago,1,178,177,0,Chicago,[10557], Chicago,185,624,".
",rank_supported,indexed_prefix,True,,True,9,False,0,0,186,175,1,0,4. Chicago received a score of 55.,True,explicit_ordinal_or_count,4,9,True,True,True,4,observed_rank_evidence,1,[13],[176],.,0,0,0,176,175,0,0,1,177,175,4.,"[19, 13]",4.,4,[19],4,True,176,13,.,2877,2847," Excerpt:
In the 2024 city score audit, Chicago received a score of 55.
End excerpt. "
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N9_seed1241,1241,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,adjacent_rank_before_city,rank_before_city,rank_before_city,indexed,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,Astana,1,190,188,0,Astana,"[20113, 3362]", Astana,197,624,".
",rank_supported,indexed_prefix,True,,True,9,False,0,0,198,186,1,0,5. Astana received a score of 96.,True,explicit_ordinal_or_count,5,9,True,True,True,5,observed_rank_evidence,1,[13],[187],.,0,0,0,187,186,0,0,1,188,186,5.,"[20, 13]",5.,5,[20],5,True,187,13,.,5198,5167," Excerpt:
In the 2024 city score audit, Astana received a score of 96.
End excerpt. "
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N9_seed1241,1241,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,adjacent_rank_before_city,rank_before_city,rank_before_city,indexed,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,Porto,1,201,200,0,Porto,[69698], Porto,208,624,".
",rank_supported,indexed_prefix,True,,True,9,False,0,0,209,198,1,0,6. Porto received a score of 57.,True,explicit_ordinal_or_count,6,9,True,True,True,6,observed_rank_evidence,1,[13],[199],.,0,0,0,199,198,0,0,1,200,198,6.,"[21, 13]",6.,6,[21],6,True,199,13,.,6052,6022," Excerpt:
In the 2024 city score audit, Porto received a score of 57.
End excerpt. "
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N9_seed1241,1241,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,adjacent_rank_before_city,rank_before_city,rank_before_city,indexed,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,Madrid,1,212,211,0,Madrid,[24081], Madrid,219,624,".
",rank_supported,indexed_prefix,True,,True,9,False,0,0,220,209,1,0,7. Madrid received a score of 54.,True,explicit_ordinal_or_count,7,9,True,True,True,7,observed_rank_evidence,1,[13],[210],.,0,0,0,210,209,0,0,1,211,209,7.,"[22, 13]",7.,7,[22],7,True,210,13,.,6422,6392," Excerpt:
In the 2024 city score audit, Madrid received a score of 54.
End excerpt. "
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N9_seed1241,1241,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,adjacent_rank_before_city,rank_before_city,rank_before_city,indexed,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,Vilnius,1,225,222,0,Vilnius,"[63649, 7751, 355]", Vilnius,232,624,".
",rank_supported,indexed_prefix,True,,True,9,False,0,0,233,220,1,0,8. Vilnius received a score of 83.,True,explicit_ordinal_or_count,8,9,True,True,True,8,observed_rank_evidence,1,[13],[221],.,0,0,0,221,220,0,0,1,222,220,8.,"[23, 13]",8.,8,[23],8,True,221,13,.,7016,6984," Excerpt:
In the 2024 city score audit, Vilnius received a score of 83.
End excerpt. "
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N9_seed1241,1241,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,adjacent_rank_before_city,rank_before_city,rank_before_city,indexed,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,Bengaluru,1,237,235,0,Bengaluru,"[49020, 20915]", Bengaluru,244,382,".

",rank_supported,indexed_prefix,True,,True,9,False,0,0,245,233,2,0,9. Bengaluru received a score of 73.,True,explicit_ordinal_or_count,9,9,True,True,True,9,observed_rank_evidence,1,[13],[234],.,0,0,0,234,233,0,0,1,235,233,9.,"[24, 13]",9.,9,[24],9,True,234,13,.,7795,7764," Excerpt:
In the 2024 city score audit, Bengaluru received a score of 73.
End excerpt. "
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1241,1241,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,adjacent_rank_before_city,rank_before_city,rank_before_city,indexed,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,Beijing,1,148,147,0,Beijing,[26549], Beijing,155,624,".
",rank_supported,indexed_prefix,True,,True,10,False,0,0,156,145,1,0,1. Beijing received a score of 59.,True,explicit_ordinal_or_count,1,10,True,True,True,1,observed_rank_evidence,1,[13],[146],.,0,0,0,146,145,0,0,1,147,145,1.,"[16, 13]",1.,1,[16],1,True,146,13,.,656,626," Excerpt:
In the 2024 city score audit, Beijing received a score of 59.
End excerpt. "
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1241,1241,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,adjacent_rank_before_city,rank_before_city,rank_before_city,indexed,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,Fukuoka,1,161,158,0,Fukuoka,"[434, 35734, 30766]", Fukuoka,168,624,".
",rank_supported,indexed_prefix,True,,True,10,False,0,0,169,156,1,0,2. Fukuoka received a score of 62.,True,explicit_ordinal_or_count,2,10,True,True,True,2,observed_rank_evidence,1,[13],[157],.,0,0,0,157,156,0,0,1,158,156,2.,"[17, 13]",2.,2,[17],2,True,157,13,.,2034,2002," Excerpt:
In the 2024 city score audit, Fukuoka received a score of 62.
End excerpt. "
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1241,1241,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,adjacent_rank_before_city,rank_before_city,rank_before_city,indexed,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,Hong Kong,1,173,171,0,Hong Kong,"[19180, 18211]", Hong Kong,180,624,".
",rank_supported,indexed_prefix,True,,True,10,False,0,0,181,169,1,0,3. Hong Kong received a score of 71.,True,explicit_ordinal_or_count,3,10,True,True,True,3,observed_rank_evidence,1,[13],[170],.,0,0,0,170,169,0,0,1,171,169,3.,"[18, 13]",3.,3,[18],3,True,170,13,.,2309,2278," Excerpt:
In the 2024 city score audit, Hong Kong received a score of 71.
End excerpt. "
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1241,1241,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,adjacent_rank_before_city,rank_before_city,rank_before_city,indexed,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,Chicago,1,184,183,0,Chicago,[10557], Chicago,191,624,".
",rank_supported,indexed_prefix,True,,True,10,False,0,0,192,181,1,0,4. Chicago received a score of 55.,True,explicit_ordinal_or_count,4,10,True,True,True,4,observed_rank_evidence,1,[13],[182],.,0,0,0,182,181,0,0,1,183,181,4.,"[19, 13]",4.,4,[19],4,True,182,13,.,2877,2847," Excerpt:
In the 2024 city score audit, Chicago received a score of 55.
End excerpt. "
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1241,1241,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,adjacent_rank_before_city,rank_before_city,rank_before_city,indexed,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,Astana,1,196,194,0,Astana,"[20113, 3362]", Astana,203,624,".
",rank_supported,indexed_prefix,True,,True,10,False,0,0,204,192,1,0,5. Astana received a score of 96.,True,explicit_ordinal_or_count,5,10,True,True,True,5,observed_rank_evidence,1,[13],[193],.,0,0,0,193,192,0,0,1,194,192,5.,"[20, 13]",5.,5,[20],5,True,193,13,.,5198,5167," Excerpt:
In the 2024 city score audit, Astana received a score of 96.
End excerpt. "
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1241,1241,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,adjacent_rank_before_city,rank_before_city,rank_before_city,indexed,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,Porto,1,207,206,0,Porto,[69698], Porto,214,624,".
",rank_supported,indexed_prefix,True,,True,10,False,0,0,215,204,1,0,6. Porto received a score of 57.,True,explicit_ordinal_or_count,6,10,True,True,True,6,observed_rank_evidence,1,[13],[205],.,0,0,0,205,204,0,0,1,206,204,6.,"[21, 13]",6.,6,[21],6,True,205,13,.,6052,6022," Excerpt:
In the 2024 city score audit, Porto received a score of 57.
End excerpt. "
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1241,1241,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,adjacent_rank_before_city,rank_before_city,rank_before_city,indexed,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,Madrid,1,218,217,0,Madrid,[24081], Madrid,225,624,".
",rank_supported,indexed_prefix,True,,True,10,False,0,0,226,215,1,0,7. Madrid received a score of 54.,True,explicit_ordinal_or_count,7,10,True,True,True,7,observed_rank_evidence,1,[13],[216],.,0,0,0,216,215,0,0,1,217,215,7.,"[22, 13]",7.,7,[22],7,True,216,13,.,6422,6392," Excerpt:
In the 2024 city score audit, Madrid received a score of 54.
End excerpt. "
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1241,1241,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,adjacent_rank_before_city,rank_before_city,rank_before_city,indexed,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,Vilnius,1,231,228,0,Vilnius,"[63649, 7751, 355]", Vilnius,238,624,".
",rank_supported,indexed_prefix,True,,True,10,False,0,0,239,226,1,0,8. Vilnius received a score of 83.,True,explicit_ordinal_or_count,8,10,True,True,True,8,observed_rank_evidence,1,[13],[227],.,0,0,0,227,226,0,0,1,228,226,8.,"[23, 13]",8.,8,[23],8,True,227,13,.,7016,6984," Excerpt:
In the 2024 city score audit, Vilnius received a score of 83.
End excerpt. "
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1241,1241,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_before_city,adjacent_rank_before_city,rank_before_city,rank_before_city,indexed,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,Bengaluru,1,243,241,0,Bengaluru,"[49020, 20915]", Bengaluru,250,624,".
",rank_supported,indexed_prefix,True,,True,10,False,0,0,251,239,1,0,9. Bengaluru received a score of 73.,True,explicit_ordinal_or_count,9,10,True,True,True,9,observed_rank_evidence,1,[13],[240],.,0,0,0,240,239,0,0,1,241,239,9.,"[24, 13]",9.,9,[24],9,True,240,13,.,7795,7764," Excerpt:
In the 2024 city score audit, Bengaluru received a score of 73.
End excerpt. "
