model_label,request_id,seed,split,sequence_source,trace_category,causal_cohort,grammar_signature,transition_kind,allowed_estimands,anchor_equivalence_id,anchor_role,anchor_roles,event_specific,from_occurrence,gold_count,grammar_pair,local_anchor_eligible,not_applicable_reason,primary_anchor_eligible,query_full_sequence_token,query_output_token,query_token_id,query_token_text,status,target_city,target_city_output_token_end,target_city_output_token_start,target_city_token_ids,target_city_token_text,target_grammar_class,timing_stage,to_occurrence
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1239,1239,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,1->2@q155,city_pre_d1,city_pre_d1,True,1,10,adjacent_rank_after_city -> adjacent_rank_after_city,True,,True,10243,155,11,",",ok,Copenhagen,157,156,[63061], Copenhagen,adjacent_rank_after_city,P3_city_emission,2
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1239,1239,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,2->3@q169,p0_item_end,p0_item_end,True,2,10,adjacent_rank_after_city -> adjacent_rank_after_city,True,,True,10257,169,13,.,ok,Vienna,186,185,[46287], Vienna,adjacent_rank_after_city,P0_previous_item_commit,3
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1239,1239,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,2->3@q92,block_pre_d1,block_pre_d1,False,2,10,adjacent_rank_after_city -> adjacent_rank_after_city,True,,False,10180,92,13,.,ok,Vienna,186,185,[46287], Vienna,adjacent_rank_after_city,exploratory_block_entry,3
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1239,1239,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,2->3@q170,unit_pre_d1,unit_pre_d1,True,2,10,adjacent_rank_after_city -> adjacent_rank_after_city,True,,True,10258,170,4710," 

",ok,Vienna,186,185,[46287], Vienna,adjacent_rank_after_city,P1_target_unit_entry,3
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1239,1239,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,pre_marker_d1,,True,2,10,adjacent_rank_after_city -> adjacent_rank_after_city,False,rank_marker_not_before_target_city,False,,,,,not_applicable,Vienna,186,185,[46287], Vienna,adjacent_rank_after_city,P1_pre_marker,3
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1239,1239,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,post_open_delimiter,,True,2,10,adjacent_rank_after_city -> adjacent_rank_after_city,False,delimiter_not_present,False,,,,,not_applicable,Vienna,186,185,[46287], Vienna,adjacent_rank_after_city,P2_post_delimiter,3
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1239,1239,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,post_marker,,True,2,10,adjacent_rank_after_city -> adjacent_rank_after_city,False,rank_marker_not_before_target_city,False,,,,,not_applicable,Vienna,186,185,[46287], Vienna,adjacent_rank_after_city,P2_post_marker,3
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1239,1239,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,2->3@q173,record_clause_pre_d1,record_clause_pre_d1,True,2,10,adjacent_rank_after_city -> adjacent_rank_after_city,True,,True,10261,173,330," """,ok,Vienna,186,185,[46287], Vienna,adjacent_rank_after_city,P1_record_clause_entry,3
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1239,1239,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,2->3@q184,city_pre_d1,city_pre_d1,True,2,10,adjacent_rank_after_city -> adjacent_rank_after_city,True,,True,10272,184,11,",",ok,Vienna,186,185,[46287], Vienna,adjacent_rank_after_city,P3_city_emission,3
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1239,1239,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,3->4@q195,p0_item_end,p0_item_end,True,3,10,adjacent_rank_after_city -> adjacent_rank_after_city,True,,True,10283,195,13,.,ok,Bucharest,213,211,"[33278, 15432]", Bucharest,adjacent_rank_after_city,P0_previous_item_commit,4
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1239,1239,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,3->4@q92,block_pre_d1,block_pre_d1,False,3,10,adjacent_rank_after_city -> adjacent_rank_after_city,True,,False,10180,92,13,.,ok,Bucharest,213,211,"[33278, 15432]", Bucharest,adjacent_rank_after_city,exploratory_block_entry,4
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1239,1239,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,3->4@q196,unit_pre_d1,unit_pre_d1,True,3,10,adjacent_rank_after_city -> adjacent_rank_after_city,True,,True,10284,196,4710," 

",ok,Bucharest,213,211,"[33278, 15432]", Bucharest,adjacent_rank_after_city,P1_target_unit_entry,4
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1239,1239,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,pre_marker_d1,,True,3,10,adjacent_rank_after_city -> adjacent_rank_after_city,False,rank_marker_not_before_target_city,False,,,,,not_applicable,Bucharest,213,211,"[33278, 15432]", Bucharest,adjacent_rank_after_city,P1_pre_marker,4
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1239,1239,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,post_open_delimiter,,True,3,10,adjacent_rank_after_city -> adjacent_rank_after_city,False,delimiter_not_present,False,,,,,not_applicable,Bucharest,213,211,"[33278, 15432]", Bucharest,adjacent_rank_after_city,P2_post_delimiter,4
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1239,1239,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,post_marker,,True,3,10,adjacent_rank_after_city -> adjacent_rank_after_city,False,rank_marker_not_before_target_city,False,,,,,not_applicable,Bucharest,213,211,"[33278, 15432]", Bucharest,adjacent_rank_after_city,P2_post_marker,4
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1239,1239,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,3->4@q199,record_clause_pre_d1,record_clause_pre_d1,True,3,10,adjacent_rank_after_city -> adjacent_rank_after_city,True,,True,10287,199,330," """,ok,Bucharest,213,211,"[33278, 15432]", Bucharest,adjacent_rank_after_city,P1_record_clause_entry,4
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1239,1239,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,3->4@q210,city_pre_d1,city_pre_d1,True,3,10,adjacent_rank_after_city -> adjacent_rank_after_city,True,,True,10298,210,11,",",ok,Bucharest,213,211,"[33278, 15432]", Bucharest,adjacent_rank_after_city,P3_city_emission,4
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1239,1239,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,4->5@q222,p0_item_end,p0_item_end,True,4,10,adjacent_rank_after_city -> adjacent_rank_after_city,True,,True,10310,222,13,.,ok,Guangzhou,240,238,"[64437, 51765]", Guangzhou,adjacent_rank_after_city,P0_previous_item_commit,5
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1239,1239,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,4->5@q92,block_pre_d1,block_pre_d1,False,4,10,adjacent_rank_after_city -> adjacent_rank_after_city,True,,False,10180,92,13,.,ok,Guangzhou,240,238,"[64437, 51765]", Guangzhou,adjacent_rank_after_city,exploratory_block_entry,5
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1239,1239,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,4->5@q223,unit_pre_d1,unit_pre_d1,True,4,10,adjacent_rank_after_city -> adjacent_rank_after_city,True,,True,10311,223,4710," 

",ok,Guangzhou,240,238,"[64437, 51765]", Guangzhou,adjacent_rank_after_city,P1_target_unit_entry,5
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1239,1239,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,pre_marker_d1,,True,4,10,adjacent_rank_after_city -> adjacent_rank_after_city,False,rank_marker_not_before_target_city,False,,,,,not_applicable,Guangzhou,240,238,"[64437, 51765]", Guangzhou,adjacent_rank_after_city,P1_pre_marker,5
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1239,1239,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,post_open_delimiter,,True,4,10,adjacent_rank_after_city -> adjacent_rank_after_city,False,delimiter_not_present,False,,,,,not_applicable,Guangzhou,240,238,"[64437, 51765]", Guangzhou,adjacent_rank_after_city,P2_post_delimiter,5
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1239,1239,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,post_marker,,True,4,10,adjacent_rank_after_city -> adjacent_rank_after_city,False,rank_marker_not_before_target_city,False,,,,,not_applicable,Guangzhou,240,238,"[64437, 51765]", Guangzhou,adjacent_rank_after_city,P2_post_marker,5
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1239,1239,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,4->5@q226,record_clause_pre_d1,record_clause_pre_d1,True,4,10,adjacent_rank_after_city -> adjacent_rank_after_city,True,,True,10314,226,330," """,ok,Guangzhou,240,238,"[64437, 51765]", Guangzhou,adjacent_rank_after_city,P1_record_clause_entry,5
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1239,1239,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,4->5@q237,city_pre_d1,city_pre_d1,True,4,10,adjacent_rank_after_city -> adjacent_rank_after_city,True,,True,10325,237,11,",",ok,Guangzhou,240,238,"[64437, 51765]", Guangzhou,adjacent_rank_after_city,P3_city_emission,5
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1239,1239,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,5->6@q249,p0_item_end,p0_item_end,True,5,10,adjacent_rank_after_city -> adjacent_rank_after_city,True,,True,10337,249,13,.,ok,Antwerp,268,266,"[6755, 94319]", Antwerp,adjacent_rank_after_city,P0_previous_item_commit,6
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1239,1239,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,5->6@q92,block_pre_d1,block_pre_d1,False,5,10,adjacent_rank_after_city -> adjacent_rank_after_city,True,,False,10180,92,13,.,ok,Antwerp,268,266,"[6755, 94319]", Antwerp,adjacent_rank_after_city,exploratory_block_entry,6
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1239,1239,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,5->6@q250,unit_pre_d1,unit_pre_d1,True,5,10,adjacent_rank_after_city -> adjacent_rank_after_city,True,,True,10338,250,4710," 

",ok,Antwerp,268,266,"[6755, 94319]", Antwerp,adjacent_rank_after_city,P1_target_unit_entry,6
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1239,1239,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,pre_marker_d1,,True,5,10,adjacent_rank_after_city -> adjacent_rank_after_city,False,rank_marker_not_before_target_city,False,,,,,not_applicable,Antwerp,268,266,"[6755, 94319]", Antwerp,adjacent_rank_after_city,P1_pre_marker,6
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1239,1239,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,post_open_delimiter,,True,5,10,adjacent_rank_after_city -> adjacent_rank_after_city,False,delimiter_not_present,False,,,,,not_applicable,Antwerp,268,266,"[6755, 94319]", Antwerp,adjacent_rank_after_city,P2_post_delimiter,6
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1239,1239,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,,post_marker,,True,5,10,adjacent_rank_after_city -> adjacent_rank_after_city,False,rank_marker_not_before_target_city,False,,,,,not_applicable,Antwerp,268,266,"[6755, 94319]", Antwerp,adjacent_rank_after_city,P2_post_marker,6
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1239,1239,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,5->6@q254,record_clause_pre_d1,record_clause_pre_d1,True,5,10,adjacent_rank_after_city -> adjacent_rank_after_city,True,,True,10342,254,330," """,ok,Antwerp,268,266,"[6755, 94319]", Antwerp,adjacent_rank_after_city,P1_record_clause_entry,6
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1239,1239,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,5->6@q265,city_pre_d1,city_pre_d1,True,5,10,adjacent_rank_after_city -> adjacent_rank_after_city,True,,True,10353,265,11,",",ok,Antwerp,268,266,"[6755, 94319]", Antwerp,adjacent_rank_after_city,P3_city_emission,6
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1239,1239,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,6->7@q277,p0_item_end,p0_item_end,True,6,10,adjacent_rank_after_city -> adjacent_rank_after_city,True,,True,10365,277,13,.,ok,Seoul,294,293,[50189], Seoul,adjacent_rank_after_city,P0_previous_item_commit,7
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1239,1239,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,6->7@q92,block_pre_d1,block_pre_d1,False,6,10,adjacent_rank_after_city -> adjacent_rank_after_city,True,,False,10180,92,13,.,ok,Seoul,294,293,[50189], Seoul,adjacent_rank_after_city,exploratory_block_entry,7
Qwen3-8B,Qwen3-8B/native_thinking/v5/V4_4_T10000_N10_seed1239,1239,discovery,rank_supported_episode,one_to_one,primary_rank_resolved_full_chain,adjacent_rank_after_city,continue_to_next_city,source_to_city_retrieval|rank_core_and_format_controls|continue_to_next_city|terminal_stop|serial_mediation,6->7@q278,unit_pre_d1,unit_pre_d1,True,6,10,adjacent_rank_after_city -> adjacent_rank_after_city,True,,True,10366,278,4710," 

",ok,Seoul,294,293,[50189], Seoul,adjacent_rank_after_city,P1_target_unit_entry,7
